brand_name,price,generic_name
Azeflu (137 mcg+50 mcg)/spray,320.0,Azelastine Hydrochloride + Fluticasone Propionate
Azelastine Hydrochloride + Fluticasone Propionate,320.0,Azelastine Hydrochloride + Fluticasone Propionate
Dynase (137 mcg+50 mcg)/spray,320.0,Azelastine Hydrochloride + Fluticasone Propionate
F-Pro Plus (137 mcg+50 mcg)/spray,320.0,Azelastine Hydrochloride + Fluticasone Propionate
Flonasin (137 mcg+50 mcg)/spray,320.0,Azelastine Hydrochloride + Fluticasone Propionate
Flutispray Plus (137 mcg+50 mcg)/spray,320.0,Azelastine Hydrochloride + Fluticasone Propionate
Zeltas (137 mcg+50 mcg)/spray,320.0,Azelastine Hydrochloride + Fluticasone Propionate
Adarbi 40 mg,12.0,Azilsartan Medoxomil
Adarbi 80 mg,22.0,Azilsartan Medoxomil
Azilpres 40 mg,12.0,Azilsartan Medoxomil
Azilpres 80 mg,22.0,Azilsartan Medoxomil
Azilsartan Medoxomil,12.0,Azilsartan Medoxomil
Azisan 40 mg,12.0,Azilsartan Medoxomil
Azisan 80 mg,22.0,Azilsartan Medoxomil
Azistar 40 mg,12.0,Azilsartan Medoxomil
Azistar 80 mg,22.0,Azilsartan Medoxomil
Corzil 40 mg,12.0,Azilsartan Medoxomil
Corzil 80 mg,22.0,Azilsartan Medoxomil
Tanzil 40 mg,12.0,Azilsartan Medoxomil
Zilsart 40 mg,12.0,Azilsartan Medoxomil
Azilpres Plus 40 mg+12.5 mg,22.0,Azilsartan Medoxomil + Chlorthalidone
Azilsartan Medoxomil + Chlorthalidone,22.0,Azilsartan Medoxomil + Chlorthalidone
Azisan Plus 40 mg+12.5 mg,22.0,Azilsartan Medoxomil + Chlorthalidone
AM 200 mg/5 ml,130.0,Azithromycin Dihydrate
AM 500 mg,30.0,Azithromycin Dihydrate
AZ 200 mg/5 ml,100.0,Azithromycin Dihydrate
AZ 250 mg,25.0,Azithromycin Dihydrate
AZ 250 mg,25.0,Azithromycin Dihydrate
AZ 500 mg,35.0,Azithromycin Dihydrate
AZ 500 mg,35.0,Azithromycin Dihydrate
Abacten 200 mg/5 ml,130.0,Azithromycin Dihydrate
Abacten 500 mg,35.0,Azithromycin Dihydrate
Accuzith 200 mg/5 ml,170.0,Azithromycin Dihydrate
Accuzith 500 mg,55.0,Azithromycin Dihydrate
Acos 200 mg/5 ml,175.53,Azithromycin Dihydrate
Acos 500 mg,55.17,Azithromycin Dihydrate
Adiz 200 mg/5 ml,85.0,Azithromycin Dihydrate
Adiz 250 mg,25.0,Azithromycin Dihydrate
Adiz 500 mg,35.0,Azithromycin Dihydrate
Amzith 200 mg/5 ml,130.0,Azithromycin Dihydrate
Amzith 250 mg,20.06,Azithromycin Dihydrate
Amzith 500 mg,35.11,Azithromycin Dihydrate
Apozyth 200 mg/5 ml,130.0,Azithromycin Dihydrate
Apozyth 500 mg,30.0,Azithromycin Dihydrate
Arizith 500 mg,45.0,Azithromycin Dihydrate
Asizime 1 gm/vial,240.0,Azithromycin Dihydrate
Asizime 250 mg/vial,85.0,Azithromycin Dihydrate
Asizime 500 mg/vial,130.0,Azithromycin Dihydrate
Asizith 200 mg/5 ml,85.0,Azithromycin Dihydrate
Asizith 250 mg,20.0,Azithromycin Dihydrate
Asizith 500 mg,35.0,Azithromycin Dihydrate
Avalon 200 mg/5 ml,140.0,Azithromycin Dihydrate
Avalon 500 mg,35.0,Azithromycin Dihydrate
Azalid 200 mg/5 ml,85.58,Azithromycin Dihydrate
Azalid 250 mg,25.0,Azithromycin Dihydrate
Azalid 500 mg,35.11,Azithromycin Dihydrate
Azaltic 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azaltic 500 mg,35.0,Azithromycin Dihydrate
Azasite 200 mg/5 ml,100.0,Azithromycin Dihydrate
Azasite 500 mg,35.11,Azithromycin Dihydrate
Azebac 500 mg,30.0,Azithromycin Dihydrate
Azee 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azee 500 mg,30.1,Azithromycin Dihydrate
Azexia 200 mg/5 ml,95.0,Azithromycin Dihydrate
Azexia 500 mg,34.0,Azithromycin Dihydrate
Azi S 200 mg/5 ml,100.0,Azithromycin Dihydrate
Azi S 500 mg,30.0,Azithromycin Dihydrate
Azicin 1 gm/Sachet,80.0,Azithromycin Dihydrate
Azicin 200 mg/5 ml,100.0,Azithromycin Dihydrate
Azicin 250 mg,25.0,Azithromycin Dihydrate
Azicin 250 mg,25.0,Azithromycin Dihydrate
Azicin 500 mg,35.0,Azithromycin Dihydrate
Azicin 500 mg,35.0,Azithromycin Dihydrate
Aziget 200 mg/5 ml,85.0,Azithromycin Dihydrate
Aziget 500 mg,34.0,Azithromycin Dihydrate
Azikil 200 mg/5 ml,100.0,Azithromycin Dihydrate
Azikil 500 mg,35.0,Azithromycin Dihydrate
Azilab 200 mg/5 ml,115.0,Azithromycin Dihydrate
Azilab 500 mg,50.15,Azithromycin Dihydrate
Azilit 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azilit 500 mg,35.0,Azithromycin Dihydrate
Azimete 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azimete 500 mg,30.0,Azithromycin Dihydrate
Azimex 200 mg/5 ml,95.0,Azithromycin Dihydrate
Azimex 250 mg,25.1,Azithromycin Dihydrate
Azimex 500 mg,35.15,Azithromycin Dihydrate
Azimon 200 mg/5 ml,90.0,Azithromycin Dihydrate
Azimon 500 mg,35.0,Azithromycin Dihydrate
Azin 200 mg/5 ml,95.29,Azithromycin Dihydrate
Azin 250 mg,25.08,Azithromycin Dihydrate
Azin 500 mg,35.11,Azithromycin Dihydrate
Azinaaf 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azinaaf 500 mg,33.0,Azithromycin Dihydrate
Azinil 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azinil 250 mg,25.0,Azithromycin Dihydrate
Azinil 500 mg,35.0,Azithromycin Dihydrate
Azirex 500 mg,30.0,Azithromycin Dihydrate
Azirox 200 mg/5 ml,100.0,Azithromycin Dihydrate
Azirox 500 mg,35.11,Azithromycin Dihydrate
Azitac 200 mg/5 ml,80.55,Azithromycin Dihydrate
Azitac 500 mg,30.24,Azithromycin Dihydrate
Azitel 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azitel 500 mg,35.0,Azithromycin Dihydrate
Azithin 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azithin 500 mg,35.0,Azithromycin Dihydrate
Azithral 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azithral 500 mg,30.0,Azithromycin Dihydrate
Azithro 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azithro 250 mg,20.0,Azithromycin Dihydrate
Azithro 500 mg,30.0,Azithromycin Dihydrate
Azithrocin 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azithrocin 250 mg,25.0,Azithromycin Dihydrate
Azithrocin 250 mg,25.0,Azithromycin Dihydrate
Azithrocin 500 mg,35.0,Azithromycin Dihydrate
Azithrocin 500 mg/vial,460.0,Azithromycin Dihydrate
Azithrogen 500 mg,30.0,Azithromycin Dihydrate
Azithromax 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azithromax 500 mg,35.0,Azithromycin Dihydrate
Azithromycin 200 mg/5 ml,120.0,Azithromycin Dihydrate
Azithromycin Dihydrate,0.0,Azithromycin Dihydrate
Azitor 200 mg/5 ml,140.0,Azithromycin Dihydrate
Azitor 500 mg,30.0,Azithromycin Dihydrate
Azitra 500 mg,30.0,Azithromycin Dihydrate
Azix 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azix 500 mg,30.0,Azithromycin Dihydrate
Azmin 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azmin 500 mg,30.0,Azithromycin Dihydrate
Azo 200 mg/5 ml,90.0,Azithromycin Dihydrate
Azo 500 mg,30.0,Azithromycin Dihydrate
Azomac 200 mg/5 ml,100.0,Azithromycin Dihydrate
Azomac 500 mg,35.0,Azithromycin Dihydrate
Azosil 200 mg/5 ml,85.0,Azithromycin Dihydrate
Azosil 500 mg,35.0,Azithromycin Dihydrate
Azro 200 mg/5 ml,85.01,Azithromycin Dihydrate
Azro 500 mg,30.0,Azithromycin Dihydrate
Azyth 200 mg/5 ml,116.0,Azithromycin Dihydrate
Azyth 250 mg,30.0,Azithromycin Dihydrate
Azyth 500 mg,55.5,Azithromycin Dihydrate
BP-Z 200 mg/5 ml,85.0,Azithromycin Dihydrate
BP-Z 500 mg,30.0,Azithromycin Dihydrate
BP-Z 500 mg,30.0,Azithromycin Dihydrate
Benzith 200 mg/5 ml,90.0,Azithromycin Dihydrate
Benzith 500 mg,35.0,Azithromycin Dihydrate
Cinalid 200 mg/5 ml,75.5,Azithromycin Dihydrate
Cinalid 500 mg,34.0,Azithromycin Dihydrate
Cpzith 200 mg/5 ml,180.0,Azithromycin Dihydrate
Cpzith 500 mg,30.0,Azithromycin Dihydrate
Curazith 200 mg/5 ml,85.26,Azithromycin Dihydrate
Curazith 250 mg,20.06,Azithromycin Dihydrate
Curazith 500 mg,35.11,Azithromycin Dihydrate
Demacro 200 mg/5 ml,85.0,Azithromycin Dihydrate
Demacro 500 mg,30.0,Azithromycin Dihydrate
Ezith 200 mg/5 ml,85.01,Azithromycin Dihydrate
Ezith 250 mg,29.97,Azithromycin Dihydrate
Ezith 500 mg,35.0,Azithromycin Dihydrate
Fizyth 500 mg,30.0,Azithromycin Dihydrate
Hyzith 200 mg/5 ml,85.0,Azithromycin Dihydrate
Hyzith 500 mg,30.0,Azithromycin Dihydrate
Ilozin 200 mg/5 ml,85.0,Azithromycin Dihydrate
Ilozin 500 mg,30.0,Azithromycin Dihydrate
Indozith 250 mg,30.0,Azithromycin Dihydrate
Indozith 500 mg,30.0,Azithromycin Dihydrate
Indozith 500 mg,85.0,Azithromycin Dihydrate
Macazi 200 mg/5 ml,90.0,Azithromycin Dihydrate
Macazi 500 mg,35.0,Azithromycin Dihydrate
Maclid 200 mg/5 ml,90.0,Azithromycin Dihydrate
Maclid 250 mg,25.0,Azithromycin Dihydrate
Maclid 500 mg,35.0,Azithromycin Dihydrate
Macrobac 200 mg/5 ml,85.26,Azithromycin Dihydrate
Macrobac 500 mg,35.11,Azithromycin Dihydrate
Macrozith 200 mg/5 ml,90.0,Azithromycin Dihydrate
Macrozith 250 mg,20.0,Azithromycin Dihydrate
Macrozith 500 mg,34.0,Azithromycin Dihydrate
Maczith 200 mg/5 ml,95.0,Azithromycin Dihydrate
Maczith 250 mg,25.0,Azithromycin Dihydrate
Maczith 500 mg,35.0,Azithromycin Dihydrate
Mazith 200 mg/5 ml,130.39,Azithromycin Dihydrate
Mazith 500 mg,30.15,Azithromycin Dihydrate
Medzith 200 mg/5 ml,140.0,Azithromycin Dihydrate
My-Azi 200 mg/5 ml,85.0,Azithromycin Dihydrate
My-Azi 500 mg,35.0,Azithromycin Dihydrate
Myzid 250 mg,20.0,Azithromycin Dihydrate
Myzid 500 mg,30.0,Azithromycin Dihydrate
N Zith 500 mg,30.0,Azithromycin Dihydrate
Neozith 200 mg/5 ml,85.0,Azithromycin Dihydrate
Neozith 500 mg,35.0,Azithromycin Dihydrate
Novazith 200 mg/5 ml,80.0,Azithromycin Dihydrate
Novazith 500 mg,35.0,Azithromycin Dihydrate
Odaz 200 mg/5 ml,100.0,Azithromycin Dihydrate
Odaz 500 mg,40.0,Azithromycin Dihydrate
Odazin 500 mg,30.0,Azithromycin Dihydrate
Odazyth 200 mg/5 ml,85.58,Azithromycin Dihydrate
Odazyth 250 mg,25.08,Azithromycin Dihydrate
Odazyth 500 mg,35.11,Azithromycin Dihydrate
Orgazith 200 mg/5 ml,85.26,Azithromycin Dihydrate
Orgazith 250 mg,20.06,Azithromycin Dihydrate
Orgazith 500 mg,34.0,Azithromycin Dihydrate
Orzith 200 mg/5 ml,130.0,Azithromycin Dihydrate
Orzith 500 mg,30.0,Azithromycin Dihydrate
Penalox 200 mg/5 ml,95.0,Azithromycin Dihydrate
Penalox 500 mg,30.0,Azithromycin Dihydrate
Phagocin 200 mg/5 ml,85.26,Azithromycin Dihydrate
Phagocin 500 mg,30.09,Azithromycin Dihydrate
Phoenix Azithromycin 500 mg,4.0,Azithromycin Dihydrate
Premier's Azithromycin 500 mg,30.0,Azithromycin Dihydrate
Prizyth 200 mg/5 ml,82.0,Azithromycin Dihydrate
Prizyth 500 mg,30.0,Azithromycin Dihydrate
Ranzith 200 mg/5 ml,85.26,Azithromycin Dihydrate
Ranzith 250 mg,23.0,Azithromycin Dihydrate
Ranzith 500 mg,35.11,Azithromycin Dihydrate
Razithro 200 mg/5 ml,85.0,Azithromycin Dihydrate
Razithro 500 mg,35.0,Azithromycin Dihydrate
Rema-Zith 200 mg/5 ml,85.0,Azithromycin Dihydrate
Rema-Zith 500 mg,35.0,Azithromycin Dihydrate
Respazit 200 mg/5 ml,100.0,Azithromycin Dihydrate
Respazit 250 mg,25.0,Azithromycin Dihydrate
Respazit 500 mg,35.0,Azithromycin Dihydrate
Ribozith 200 mg/5 ml,115.0,Azithromycin Dihydrate
Ribozith 500 mg,30.0,Azithromycin Dihydrate
Romac 500 mg,35.0,Azithromycin Dihydrate
Romycin 200 mg/5 ml,90.0,Azithromycin Dihydrate
Romycin 250 mg,20.0,Azithromycin Dihydrate
Romycin 500 mg,35.0,Azithromycin Dihydrate
Rozith 200 mg/5 ml,95.0,Azithromycin Dihydrate
Rozith 250 mg,25.0,Azithromycin Dihydrate
Rozith 500 mg,35.0,Azithromycin Dihydrate
Rozith 500 mg/vial,460.0,Azithromycin Dihydrate
SB-Azit 500 mg,35.0,Azithromycin Dihydrate
Simpli 200 mg/5 ml,85.57,Azithromycin Dihydrate
Simpli 500 mg,35.11,Azithromycin Dihydrate
Simpli 500 mg/vial,461.38,Azithromycin Dihydrate
Soto 200 mg/5 ml,130.0,Azithromycin Dihydrate
Soto 250 mg,0.0,Azithromycin Dihydrate
Soto 500 mg,32.0,Azithromycin Dihydrate
Tabrex 500 mg,30.0,Azithromycin Dihydrate
Telide 200 mg/5 ml,83.0,Azithromycin Dihydrate
Telide 500 mg,35.0,Azithromycin Dihydrate
Thiza 200 mg/5 ml,85.0,Azithromycin Dihydrate
Thiza 500 mg,30.0,Azithromycin Dihydrate
Thoraz 200 mg/5 ml,100.0,Azithromycin Dihydrate
Thoraz 250 mg,25.0,Azithromycin Dihydrate
Thoraz 500 mg,35.0,Azithromycin Dihydrate
Thromax 200 mg/5 ml,90.27,Azithromycin Dihydrate
Thromax 250 mg,20.0,Azithromycin Dihydrate
Thromax 500 mg,35.0,Azithromycin Dihydrate
Tridosil 200 mg/5 ml,85.0,Azithromycin Dihydrate
Tridosil 250 mg,25.0,Azithromycin Dihydrate
Tridosil 500 mg,35.0,Azithromycin Dihydrate
Tridosil 500 mg/vial,460.0,Azithromycin Dihydrate
Truzith 200 mg/5 ml,130.0,Azithromycin Dihydrate
Truzith 500 mg,32.0,Azithromycin Dihydrate
Verizith 200 mg/5 ml,115.35,Azithromycin Dihydrate
Verizith 500 mg,35.11,Azithromycin Dihydrate
Vinzam 200 mg/5 ml,82.0,Azithromycin Dihydrate
Vinzam 500 mg,30.0,Azithromycin Dihydrate
Virzith 200 mg/5 ml,100.0,Azithromycin Dihydrate
Virzith 500 mg,30.0,Azithromycin Dihydrate
Xevlin 200 mg/5 ml,200.0,Azithromycin Dihydrate
Xevlin 500 mg,35.0,Azithromycin Dihydrate
Zemycin 200 mg/5 ml,85.26,Azithromycin Dihydrate
Zemycin 500 mg,30.09,Azithromycin Dihydrate
Zenicin 200 mg/5 ml,80.0,Azithromycin Dihydrate
Zenicin 500 mg,30.0,Azithromycin Dihydrate
Zibac 200 mg/5 ml,95.0,Azithromycin Dihydrate
Zibac 250 mg,25.0,Azithromycin Dihydrate
Zibac 500 mg,35.0,Azithromycin Dihydrate
Zibac 500 mg/ml,461.74,Azithromycin Dihydrate
Zimax 200 mg/5 ml,95.0,Azithromycin Dihydrate
Zimax 250 mg,25.08,Azithromycin Dihydrate
Zimax 500 mg,35.11,Azithromycin Dihydrate
Zimax 500 mg/vial,461.38,Azithromycin Dihydrate
Zinex 200 mg/5 ml,85.26,Azithromycin Dihydrate
Zinex 250 mg,20.06,Azithromycin Dihydrate
Zinex 500 mg,35.0,Azithromycin Dihydrate
Zita 200 mg/5 ml,85.26,Azithromycin Dihydrate
Zita 500 mg,35.0,Azithromycin Dihydrate
Zithracin 200 mg/5 ml,130.0,Azithromycin Dihydrate
Zithracin 500 mg,35.0,Azithromycin Dihydrate
Zithrin 200 mg/5 ml,80.3,Azithromycin Dihydrate
Zithrin 250 mg,20.0,Azithromycin Dihydrate
Zithrin 250 mg,25.0,Azithromycin Dihydrate
Zithrin 500 mg,35.0,Azithromycin Dihydrate
Zithrin 500 mg/vial,460.0,Azithromycin Dihydrate
Zithro 200 mg/5 ml,86.11,Azithromycin Dihydrate
Zithro 250 mg,20.06,Azithromycin Dihydrate
Zithro 500 mg,30.11,Azithromycin Dihydrate
Zithrolex 500 mg,28.0,Azithromycin Dihydrate
Zithrox 200 mg/5 ml,95.0,Azithromycin Dihydrate
Zithrox 250 mg,25.0,Azithromycin Dihydrate
Zithrox 500 mg,35.0,Azithromycin Dihydrate
Zitrex 200 mg/5 ml,97.72,Azithromycin Dihydrate
Zitrex 500 mg,32.95,Azithromycin Dihydrate
Zixin 200 mg/5 ml,100.0,Azithromycin Dihydrate
Zixin 500 mg,35.0,Azithromycin Dihydrate
Zunami 500 mg,45.0,Azithromycin Dihydrate
Zycin 200 mg/5 ml,85.0,Azithromycin Dihydrate
Zycin 500 mg,35.0,Azithromycin Dihydrate
Zylomax 500 mg,35.0,Azithromycin Dihydrate
AZ 1%,120.0,Azithromycin Dihydrate (Ophthalmic)
Azicin 1%,120.0,Azithromycin Dihydrate (Ophthalmic)
Azinil 1%,110.0,Azithromycin Dihydrate (Ophthalmic)
Azithromycin Dihydrate (Ophthalmic),110.0,Azithromycin Dihydrate (Ophthalmic)
Romycin 1%,115.0,Azithromycin Dihydrate (Ophthalmic)
Zibac 1%,110.41,Azithromycin Dihydrate (Ophthalmic)
Zita 1%,120.35,Azithromycin Dihydrate (Ophthalmic)
Azonam 1 gm/5 ml,400.0,Aztreonam
Aztreonam,400.0,Aztreonam
Bacillus Clausii spores,55.0,Bacillus Clausii spores
Enterogermina 2 billion/5 ml,55.0,Bacillus Clausii spores
Bacitracin Zinc + Polymyxin B Sulfate,35.13,Bacitracin Zinc + Polymyxin B Sulfate
Polymix (500 IU+10000 IU)/gm,35.13,Bacitracin Zinc + Polymyxin B Sulfate
Polytracin (500 IU+10000 IU)/gm,65.0,Bacitracin Zinc + Polymyxin B Sulfate
Albafen 10 mg,8.0,Baclofen
Axant 10 mg,4.5,Baclofen
Axant 25 mg,8.0,Baclofen
Bacaid 10 mg,8.27,Baclofen
Bacaid 5 mg,4.5,Baclofen
Bacben 10 mg,8.0,Baclofen
Bacifen 10 mg,8.0,Baclofen
Backtone 10 mg,10.03,Baclofen
Backtone 5 mg,5.5,Baclofen
Baclax 10 mg,8.0,Baclofen
Baclium 10 mg,8.0,Baclofen
Baclobac 10 mg,8.03,Baclofen
Baclobac 5 mg,4.52,Baclofen
Baclodol 10 mg,8.0,Baclofen
Baclof 10 mg,9.5,Baclofen
Baclofen,4.5,Baclofen
Baclofen 10 mg,7.0,Baclofen
Baclofen 10 mg,7.0,Baclofen
Bacloflex 10 mg,8.0,Baclofen
Baclomark 10 mg,6.02,Baclofen
Baclomax 10 mg,10.0,Baclofen
Baclon 10 mg,8.06,Baclofen
Baclon 5 mg,4.54,Baclofen
Bacmax 10 mg,8.0,Baclofen
Bacmax 5 mg,4.5,Baclofen
Bacofen 10 mg,8.0,Baclofen
Bacofen 5 mg,4.5,Baclofen
Bactab 10 mg,8.03,Baclofen
Balo 10 mg,7.58,Baclofen
Beclovan 10 mg,8.0,Baclofen
Beclovan 5 mg,5.5,Baclofen
Beklo 10 mg,9.5,Baclofen
Beklo 25 mg,20.08,Baclofen
Beklo 5 mg,5.5,Baclofen
Beklo 5 mg/5 ml,100.0,Baclofen
Easybak 10 mg,8.0,Baclofen
Felo 10 mg,9.48,Baclofen
Felo 5 mg,5.34,Baclofen
Fenobac 10 mg,8.0,Baclofen
Fenobac 5 mg,4.5,Baclofen
Fenobac 5 mg/5 ml,100.0,Baclofen
Flexibac 10 mg,10.0,Baclofen
Flexibac 25 mg,20.06,Baclofen
Flexibac 5 mg,5.5,Baclofen
Flexibac 5 mg/5 ml,100.0,Baclofen
Flexifen 10 mg,8.0,Baclofen
Flexifen 25 mg,16.0,Baclofen
Flexifen 5 mg,4.5,Baclofen
Flexilax 10 mg,9.0,Baclofen
Flexilax 5 mg,5.5,Baclofen
Flexiril 10 mg,8.0,Baclofen
Flexiril 5 mg,5.0,Baclofen
Liofen 10 mg,8.03,Baclofen
Liofen 5 mg,4.51,Baclofen
Liorel 10 mg,8.05,Baclofen
Liorel 5 mg,4.53,Baclofen
Lioresal 10 mg,13.01,Baclofen
Lioresal 25 mg,22.69,Baclofen
Liosal 10 mg,8.0,Baclofen
Lirosal 10 mg,8.0,Baclofen
Lospan 10 mg,8.0,Baclofen
Lospan 25 mg,16.0,Baclofen
Maxolax 10 mg,8.0,Baclofen
Maxolax 5 mg,5.0,Baclofen
Mylofen 10 mg,8.0,Baclofen
Mylofen 5 mg,4.5,Baclofen
Myobac 10 mg,7.02,Baclofen
Myobac 5 mg,5.02,Baclofen
Myorel 10 mg,8.25,Baclofen
Myorel 5 mg,5.0,Baclofen
Myospa 10 mg,7.0,Baclofen
Reflexen 10 mg,8.0,Baclofen
Reflexen 25 mg,20.06,Baclofen
Relmas 10 mg,8.0,Baclofen
Relofen 10 mg,8.0,Baclofen
Rembac 10 mg,8.0,Baclofen
Restobac 10 mg,8.05,Baclofen
SMR 10 mg,8.03,Baclofen
Skelofen 10 mg,8.03,Baclofen
Skelofen 5 mg,4.51,Baclofen
Spaflex 10 mg,8.0,Baclofen
Spaflex 5 mg,4.5,Baclofen
Spakem 10 mg,8.0,Baclofen
Spakem 5 mg,4.5,Baclofen
Spinafen 10 mg,8.0,Baclofen
Spinax 10 mg,8.0,Baclofen
Spinofen 10 mg,8.03,Baclofen
Spinolex 10 mg,8.0,Baclofen
Starbac 10 mg,8.0,Baclofen
Starbac 5 mg,4.5,Baclofen
Xanbac 10 mg,8.0,Baclofen
Zerolent 10 mg,8.0,Baclofen
Bacopa extract [Natural memory enhancer],80.0,Bacopa extract [Natural memory enhancer]
Monera nan,80.0,Bacopa extract [Natural memory enhancer]
B-Sol nan,250.0,Balanced Salt Solution
BSS GV nan,250.0,Balanced Salt Solution
Balanced Salt Solution,35.0,Balanced Salt Solution
Opso-Rinse nan,35.0,Balanced Salt Solution
Balarist-A nan,100.0,Balarista
Balarista,100.0,Balarista
Enerton nan,170.0,Balarista
Baloflu 20 mg,0.0,Baloxavir Marboxil
Baloflu 40 mg,0.0,Baloxavir Marboxil
Balovir 40 mg,360.0,Baloxavir Marboxil
Baloxa 20 mg,300.0,Baloxavir Marboxil
Baloxa 40 mg,500.0,Baloxavir Marboxil
Baloxavir Marboxil,0.0,Baloxavir Marboxil
Aerodyl 10 mg,1.51,Bambuterol Hydrochloride
Aerodyl 20 mg,3.0,Bambuterol Hydrochloride
Aerodyl 5 mg/5 ml,20.0,Bambuterol Hydrochloride
Ambuterol 5 mg/5 ml,20.0,Bambuterol Hydrochloride
Bambelor 10 mg,1.5,Bambuterol Hydrochloride
Bambelor 20 mg,3.0,Bambuterol Hydrochloride
Bambelor 5 mg/5 ml,25.0,Bambuterol Hydrochloride
Bambuterol Hydrochloride,1.5,Bambuterol Hydrochloride
Bambutol 10 mg,1.5,Bambuterol Hydrochloride
Bambutol 20 mg,3.0,Bambuterol Hydrochloride
Buterol 10 mg,1.51,Bambuterol Hydrochloride
Buterol 5 mg/5 ml,35.13,Bambuterol Hydrochloride
Dilator 10 mg,3.0,Bambuterol Hydrochloride
Dilator 20 mg,4.0,Bambuterol Hydrochloride
Dilator 5 mg/5 ml,30.0,Bambuterol Hydrochloride
Muterol 10 mg,1.51,Bambuterol Hydrochloride
Muterol 20 mg,3.01,Bambuterol Hydrochloride
Muterol 5 mg/5 ml,20.13,Bambuterol Hydrochloride
Venterol 10 mg,1.5,Bambuterol Hydrochloride
Venterol 20 mg,3.01,Bambuterol Hydrochloride
Venterol 5 mg/5 ml,35.14,Bambuterol Hydrochloride
Bandish 15.63 mg+78.12 mg,3.0,"Bandish [Oak Galls, Tannic acid]"
"Bandish [Oak Galls, Tannic acid]",2.0,"Bandish [Oak Galls, Tannic acid]"
Peblew 15.63 mg+78.12 mg,2.0,"Bandish [Oak Galls, Tannic acid]"
Baricent 2 mg,25.0,Baricitinib
Baricit 2 mg,20.0,Baricitinib
Baricit 4 mg,30.0,Baricitinib
Baricitinib,20.0,Baricitinib
Barinez 2 mg,25.0,Baricitinib
Barinib 2 mg,25.0,Baricitinib
Barinix 2 mg,25.0,Baricitinib
Baritinib 2 mg,25.0,Baricitinib
Baritor 2 mg,25.0,Baricitinib
Barixen 2 mg,25.0,Baricitinib
Barri 4 mg,40.0,Baricitinib
Barium Sulfate,200.75,Barium Sulfate
Viewgut 150 gm,200.75,Barium Sulfate
Antiligo nan,3.0,Barsina
Barsina,3.0,Barsina
Basiliximab,103.0,Basiliximab
Simulect 20 mg/vial,103.0,Basiliximab
Ascon-F (100 mcg+6 mcg)/puff,450.0,Beclometasone Dipropionate + Formoterol Fumarate
Ascon-F (200 mcg+6 mcg)/puff,550.0,Beclometasone Dipropionate + Formoterol Fumarate
Beclometasone Dipropionate + Formoterol Fumarate,450.0,Beclometasone Dipropionate + Formoterol Fumarate
Decomit Plus (100 mcg+6 mcg)/puff,450.0,Beclometasone Dipropionate + Formoterol Fumarate
Decomit Plus (200 mcg+6 mcg)/puff,550.0,Beclometasone Dipropionate + Formoterol Fumarate
Azbec 100 mcg/puff,270.0,Beclomethasone Dipropionate (Inhaler)
Azbec 250 mcg/puff,320.0,Beclomethasone Dipropionate (Inhaler)
Beclocort (HFA) 100 mcg/puff,250.0,Beclomethasone Dipropionate (Inhaler)
Beclocort (HFA) 250 mcg/puff,350.0,Beclomethasone Dipropionate (Inhaler)
Beclomethasone Dipropionate (Inhaler),220.0,Beclomethasone Dipropionate (Inhaler)
Beclomin 100 mcg/puff,270.82,Beclomethasone Dipropionate (Inhaler)
Beclomin 250 mcg/puff,320.96,Beclomethasone Dipropionate (Inhaler)
Becovent 100 mcg/puff,250.0,Beclomethasone Dipropionate (Inhaler)
Decomit 100 mcg/puff,270.0,Beclomethasone Dipropionate (Inhaler)
Decomit 50 mcg/puff,220.0,Beclomethasone Dipropionate (Inhaler)
Steradin 100 mcg/puff,271.84,Beclomethasone Dipropionate (Inhaler)
Steradin 250 mcg/puff,352.38,Beclomethasone Dipropionate (Inhaler)
Beclomet 50 mcg/spray,120.37,Beclomethasone Dipropionate (Nasal Spray)
Beclomethasone Dipropionate (Nasal Spray),120.37,Beclomethasone Dipropionate (Nasal Spray)
Beconase 50 mcg/spray,235.54,Beclomethasone Dipropionate (Nasal Spray)
Becospray 50 mcg/spray,146.0,Beclomethasone Dipropionate (Nasal Spray)
Decomit 50 mcg/spray,146.0,Beclomethasone Dipropionate (Nasal Spray)
Beclomethasone Dipropionate + Chloramphenicol + Clotrimazole + Lidocaine,200.0,Beclomethasone Dipropionate + Chloramphenicol + Clotrimazole + Lidocaine
Candibac 0.025%+5%+1%+1.73%,200.0,Beclomethasone Dipropionate + Chloramphenicol + Clotrimazole + Lidocaine
Bel (1 gm+0.5 gm)/5 ml,37.5,Belgiri [Bael fruit + Connessi bark]
